ReferenceSignature,QuestionedSignature,Centroids,Transitions,Ratios,BlackPixels,Normalized,Angles,NormalizedBlacks
R022,Q008,151.6772890053089,489.34445945570894,31.67039980854742,11061.15640428251,7827.546633839022,152.28717462495342,3.984045812847315
R022,Q009,107.8424777163433,985.2948797187571,310.36317380997906,20736.715313665278,3774.6021018658635,117.82982222293859,3.582515252771297
R022,Q010,35.4682957019364,466.0171670657638,285.3086044895116,10515.192294960658,3771.299361145659,139.30337987188707,2.988088716040595
R022,Q011,161.13969095167087,616.3951654580039,108.11985300100629,12650.903841228104,3414.7379031471673,169.08268230128314,3.979887219101981
R022,Q012,231.97629189208106,1069.1131839052402,237.49674326643904,25489.091941456056,76840.3208889324,135.41348685127176,3.6467351383542717
R022,Q013,132.70267518026907,633.3000868466702,52.55314045699476,13300.736107449091,722.3026921008814,129.77160085861462,3.848736605631289
R022,Q014,64.40496875241847,514.3004958193216,21.445344397471544,12240.222832938949,577.3727593698378,106.9006688361913,2.6531428864770965
R022,Q015,145.69145479402695,701.1312288009998,65.21936123415009,14853.139971063358,960.3682776823857,132.00548834982243,3.7514316005628414
R022,Q016,152.47950681976906,594.8966296761145,64.84250409920365,12394.978055648182,1163.7810548986772,163.6483994860863,3.2769939518237474
R022,Q017,100.30952098380293,563.178479702483,56.814763704561614,12279.92390041567,3055.059195856592,141.16612713110172,3.5469278450245634
R022,Q018,112.34322409473569,476.07247347436504,21.685077462883545,10212.993243902592,493.2428012349026,100.12063372642075,2.620976949510551
R022,Q019,201.12185361118767,773.7770996869835,83.18230916347217,15298.082461537459,1157.8086103478688,173.50653228716635,4.632622972120107
R022,Q042,188.80942773071476,667.1446619736981,102.04208551995112,13494.833529910622,5796.289438841007,118.18661286847056,3.2627485786655854
R022,Q043,110.61193425666147,590.4439008068421,43.508089447878014,13689.949634677258,2971.0562543588553,109.74317725646068,3.323819599845076
R022,Q044,191.96874745645448,718.084953191473,30.896119320737416,15713.958858289021,1302.4737061941698,127.96704031401927,3.524602622768107
R022,Q045,142.61837188805654,549.7053756331659,37.653824654501726,14167.777595656984,8629.509919207867,147.7542354044166,4.364495522818174
R022,Q046,107.24737759031686,442.46355782143235,37.33164140629221,9932.615969622504,1015.9900580621871,177.1194589102964,3.9192266648052847
R022,Q047,200.8332641770282,578.8505852117626,157.71392184274154,16482.514492637343,13784.564472482412,136.98874572238012,2.952889669534909
R022,Q048,152.32530978140173,530.4432109095186,61.4995537571625,10764.490884384639,34593.07055008706,138.30900496908032,3.6346140349207166
R022,Q049,85.95929269136641,658.649375616496,49.72584892628524,10943.341948417768,1299.1112745211474,93.49053458129453,2.993865806541834
R022,Q050,138.64342753985852,567.4081423455253,86.81657250870843,11034.324945369335,3809.1641402862583,109.76529851469472,3.2624894679688046
R022,Q051,161.91973320136123,703.1422331221472,58.040575360465965,16078.084245332215,3907.931110989818,134.0710805309979,3.6679062397012347
R022,Q052,140.71957930579526,508.4633713454687,77.06140267754532,10327.527584083231,1933.821807769026,89.14334908311281,2.9130705841130107
R022,Q053,195.64764245960134,685.3655958683657,85.24409227639376,14999.631362136872,7438.87311858357,153.17805360128006,3.6890095371961813
R022,Q054,47.0,709.2094190011861,33.6199504477528,17513.75342409502,645.1052026779994,110.95126887500373,3.6107588865182247
R022,Q055,156.08971779076288,810.6904464714013,47.57102875662133,20165.0533597112,856.7259493642325,170.16651809705374,4.092650264658957
R022,Q056,82.73451516749222,559.6659718081848,34.48367853618313,13556.904034476309,579.3140216383786,105.72821416995785,2.7432586550924523
R022,Q057,259.37039152532424,583.6565771067777,26.171742922584208,11468.010507494315,1034.9655265869783,152.2132896579437,3.55009653514594
R022,Q058,83.27664738688752,413.254159083729,45.42354905722205,8788.054790452778,712.6005933045931,129.4279582085828,3.085464030245748
R022,Q059,244.51380329134795,583.781637258316,91.35947600520858,11257.71384429361,1213.25269442741,195.62804701702427,3.803823660430124
R022,Q060,169.88525539316237,629.9928571023643,51.7560449867786,13098.025156488286,609.8006180814494,149.07588355282232,3.9036273117547826
R022,Q061,417.94018710815544,768.7327233831014,33.541883932010315,23024.812746252683,263598.1035724078,124.85708332642398,2.52751976465917
R022,Q063,58.146367040426526,471.0541370161184,32.7401265104425,12921.823632908785,604.4066539533835,88.46742188082426,2.3098028154057495
R022,Q064,150.34959261667456,623.5310738046661,90.22521513779672,12613.15678171012,2462.1710327722417,140.54680722074178,3.2611258477753577
R022,Q065,429.8383417053439,573.6000348675025,50.23847387453185,11280.580703137583,1330.9946504968402,144.89243109818128,4.500295986894902
R022,Q066,73.44385610791416,682.2074464559882,100.91253676853815,14150.873011938169,724.9000780538074,96.82700016804029,2.963732489242709
R022,Q067,161.28856128070584,491.6360442441136,30.819568242249677,10048.234322506616,6452.14073215555,123.27308922937102,2.909077128371951
R022,Q068,166.9071598224594,579.5161775136221,124.22174280794948,11440.46471958198,3091.910009502598,169.4238060489976,4.1446532159323795
R022,Q069,261.1857576515228,1072.0718259519742,79.07328558827871,21348.34454940242,30467.982945800268,200.98492437911693,3.965929179652779
R022,Q070,24.576411454889016,520.1269075908302,251.84751716604256,11907.457999086118,10980.74485807544,141.96755872581127,3.1097345747907963
R022,Q071,197.99494943053472,547.3463254649655,677.4943078758658,23189.872832769048,17203.24900795971,187.93317547024537,3.9918463913547195
R022,Q072,73.41661937191061,692.4586630261766,103.43652246842832,13722.350563952226,8429.301453719972,128.09419002212584,3.348391979853904
R022,Q073,90.09994450608724,480.13643894209906,46.24453415008709,10292.368483493,31228.844892462017,113.4612740453726,3.0916360745985814
R022,Q074,130.92364186807515,594.9294075770671,28.9542991133455,12133.6843951044,593.2169200608035,97.79830701282077,3.028708158618129
R022,Q075,143.38061235745926,688.6363336333627,82.37773595522808,16585.764498508954,1797.8752444966856,128.0122660772178,3.8318856909135484
R022,Q076,210.10949526377908,517.4794681917341,31.3095374018916,10909.446502916635,1434.4678405378354,128.45456180218494,2.7735594192722566
R022,Q077,187.29388671283428,780.6388409501541,62.65977820279056,21007.536433385045,771.7947865392517,133.59934143376628,3.8429679316237575
R022,Q078,65.55913361233506,487.8452623527259,55.58295244541358,11639.22497419824,2485.411909810699,122.2363664646658,3.487833746956872
R022,Q079,85.47514258543241,541.6659487174729,23.84626322885652,7992.596324098947,581.4530382878714,75.87528577425678,2.877119885409391
R022,Q080,83.46256645946133,612.7373009699998,32.10972276968549,10714.187416691944,774.9212339175349,83.56462827894214,2.5535703574721493
R022,Q081,173.63179432350518,1018.86211039571,67.30883652556952,18519.277361711498,7400.791150564441,207.6725077354858,4.170356829087532
R022,Q082,108.8622983406101,510.858101629014,33.890082736708,11160.820534351406,2558.058590653687,121.92782521735879,2.6412146954780886
R022,Q083,218.38727069131113,622.8699703790511,49.960951901718715,12403.70440634571,1583.215109488969,206.67478729105272,4.485638841631091
R022,Q084,306.1682543961735,751.714041374777,65.67150564459074,23229.393233573708,2214.065263349253,125.67316386373844,3.5374071621517142
R022,Q085,26.267851073127396,707.9074798305213,46.25747219974718,12379.639009276481,1757.3895025933177,132.1953807871685,3.830645939557503
R022,Q086,118.30891766895681,549.1884922319476,77.51595371883343,11357.647775838093,1300.8657474063507,165.5582049677438,3.927960305691066
R022,Q087,178.94691950408088,725.0662038738255,52.59199420780059,13540.557410978323,13364.418207336956,114.7530349839014,3.871474577646967
R022,Q088,151.00331122197287,759.2239458815824,178.9906940811296,16670.20449784585,2403.62635980962,138.27002266075667,3.853129120827516
R022,Q089,27.40437921208944,551.0344816796858,27.18612974575287,12478.555685655292,857.4225460494551,133.12623199765653,4.198746460926591
R022,Q090,126.77144788949916,721.0679579623546,35.01435360330485,12715.408015474768,3743.0646204111067,134.46530172590042,3.719732534196837
R022,Q091,51.02940328869229,567.3781807577728,106.77169198868647,14600.758199490874,3977.910764975332,151.624630396051,3.524991402438031
R022,Q092,168.47254969282088,453.6948313569375,28.37815389825437,12145.131781911632,560.8430448517395,89.48481774395336,2.400795782528726
R022,Q093,187.28854743416642,671.128899690663,52.96667424465346,16659.41031369358,621.3415899353739,136.76486136547783,3.9246693829915533
R022,Q094,387.1911672546263,981.4580989527775,43.878800603194165,40583.928728007595,1987.8011946324002,179.56609536301647,3.62835699725958
R022,Q095,87.93179174792243,620.644825967316,91.20862348063743,14348.379838852887,1628.2049675327141,149.72757141771282,4.265858541918809
R022,Q096,71.19691004531025,617.5653811540928,107.56703334977664,13211.047687447048,20598.297417208978,138.0195809140894,2.938385526990348
R022,Q097,176.02272580550502,983.5903618885252,1411.9638029138698,17842.40045509572,30829.89863554264,151.83742640394314,3.8499760146935116
R022,Q098,153.82457540978294,640.5411774429494,316.6726066141364,17789.504321368822,2590.4138144890526,149.90642627090384,3.5475869485196885
R022,Q099,36.71511950137164,521.4192171372283,38.717370237235755,11781.5718815445,939.432148502873,115.85290549264099,3.332244805510583
R022,Q100,145.04482065899492,604.0182116459735,42.2282572732999,12532.331387255925,90132.228388092,186.55912690292448,3.5663563603006794
R022,Q021,256.55798564846896,1004.6163446808936,417.2137607908114,19913.28875399541,935.8923589196883,144.88788398085296,3.4227016206324268
R022,Q022,79.98749902328488,389.37770865831544,57.37623273100248,10155.370648085673,1585.0345338148688,154.96348276642158,2.9591020854068284
R022,Q023,292.1301079998431,649.1425113178153,49.948596263304466,12463.044812564865,574.8480978709229,130.19917522615532,3.8494817102316983
R022,Q024,231.83399233071927,890.7670851575062,165.63109648641387,17124.414004572536,29125.991321941772,133.34395933305558,3.9790230486229468
R022,Q025,215.05115670463155,510.04705665261906,563.474443716423,11541.040117771016,4193.770779614563,154.84141392417743,3.835151582741858
R022,Q026,183.43936327844142,635.6815240354246,39.341489999478185,15527.21968029048,282.0360612087332,128.8551399170792,2.505340899076976
R022,Q027,207.62947767597933,689.6644111450148,131.77678693628147,13679.756832634124,4442.48889141974,204.07823552619757,4.609168324742079
R022,Q028,144.80676779764127,656.515803313218,30.530727144238963,15261.452224477198,668.0647161905913,170.9263952082267,3.942663167033319
R022,Q029,157.3117923106847,671.0670607323831,90.70776982050386,13992.872399904174,1430.805898745534,161.2622319590846,3.7246752058282335
R022,Q030,133.67871932360814,384.8908936309094,40.97074556579772,8408.539825677226,1180.3204202576019,100.33771458953757,2.0080720699709396
R022,Q031,179.0474797365213,658.4458975496772,146.17237442774055,13207.634988899414,615.0928002992985,149.29087878548182,3.8373170631397606
R022,Q032,104.99047575851822,471.44246732766874,36.80989377015142,14919.260605003185,1136.6216729757914,105.67470621835321,2.729921721068968
R022,Q033,336.5308306827177,571.2775157486946,46.29016755775671,10210.039079259197,3336.4471853155123,187.93325802902743,3.557215805823262
R022,Q034,124.7156766409099,599.6290519979832,51.34073224231472,11223.659207228273,528.755134089396,176.59303525758702,4.062009201510404
R022,Q035,112.32987136109433,604.259877867131,44.9109501792463,12589.398158768354,3063.3968180686393,133.11481740202998,3.088696494531541
R022,Q036,159.59636587341205,574.4980417721196,49.593242360640616,10573.881406560224,6654.148162357063,106.17165380698034,3.040795278278355
R022,Q037,92.2875939658197,567.5385449465084,89.02453968632996,12834.029219228076,1255.8958772024796,148.65751898124154,3.821382768659551
R022,Q038,31.52776554086889,663.6746190717255,51.351999636810284,13664.882070475398,1331.2567206136437,107.12664308826818,2.7024238520518797
R022,Q039,64.53681120105021,446.51763682972256,21.462402290373802,9556.542732599484,701.7985884917176,94.366208873305,1.5389580777477236
R022,Q040,162.1172415260018,553.7336905047407,28.990459158458325,10926.672000202074,940.6316970191224,97.89007640380495,3.2003422553608116
R023,Q020,128.49124483792662,688.5746146932808,85.34944319338052,16753.799569052986,3910.2266897735435,175.42959334286112,4.2452346151139455
R023,Q041,26.795522013948524,363.3359327124142,35.00561887897255,6799.123840613583,2896.631461146171,91.35575057436384,2.4066348194933194
R023,Q062,185.15939079614623,609.2757996178742,39.02738316281201,15973.978433690212,25163.032164994813,165.26252700049272,3.789562025766474
R023,Q001,112.50333328395207,530.2414544337324,59.37274486585818,14001.451067657237,2355.0904121072526,143.55733776236244,3.2368207330721583
R023,Q002,71.79136438319027,477.20331096923456,52.056234712072424,13379.437357377925,13454.344367577243,108.28920546221256,3.1244923560864906
R023,Q003,185.52897347853784,656.2217612972005,92.90246722015014,11455.281445691327,2457.5443136755184,156.89038587942449,3.1282147892973824
R023,Q004,95.06839643120105,511.33452846448773,50.239725291099276,10711.988890957646,7452.204243876406,102.09248195900234,2.7420389806402614
R023,Q005,74.24957912338628,575.4997827975263,35.63582433035095,12753.958209120807,23650.039384041695,154.1608255719598,3.5711458822674658
R023,Q006,198.5094456190939,557.9695332184366,68.85958525810643,8659.698031686787,2663.7356988329952,157.6215949776532,3.30901859059729
R023,Q007,35.14256678161116,446.559066641805,33.050665610772576,6938.014845760998,1240.9680400792183,118.98184771923826,2.5836384522962557
R023,Q008,179.2595883070136,510.2607176728383,53.37835551856088,11988.966927971735,7843.490117507463,146.5969800749337,3.491898998651725
R023,Q009,84.35638683585256,836.2858363023972,277.24885486233666,17649.446025300625,3703.1012504112527,110.78613577550504,3.372721496589835
R023,Q010,69.58448102845921,399.02380881345914,289.0047206319923,6992.991920487253,3794.976844564154,124.00932860115141,2.881168938159228
R023,Q011,174.64821785520743,537.4727900089455,85.77142528889469,9557.26273574186,3374.596839242239,176.19686895758244,3.6783601569744664
R023,Q012,220.66037251849278,934.0455021036181,205.87836201276886,22645.433424865154,76769.09623975161,136.85307189020867,3.590357015132075
R023,Q013,143.0034964607509,531.8768654491375,41.374356822945494,10210.101958354775,722.4036411012066,121.87882759390297,3.2695314896760657
R023,Q014,88.84818512496471,512.3875486387233,48.12746617782695,12588.93974884303,472.3291490995321,126.55602029669473,2.6946887879640284
R023,Q015,156.12174736403637,599.332128289482,37.95149744175555,10202.152027881177,967.1403022904624,132.1273287055049,3.02478885123149
R023,Q016,177.3527558286028,725.5122328396676,71.03700795637336,12406.716568052967,1292.410464125778,169.6341862823692,3.3078125985534523
R023,Q017,85.45174076635303,443.2967403444334,60.290979213029765,7489.689446165308,2980.8513477117017,132.44481769515747,3.168549276934488
R023,Q018,139.36642350293704,365.2108979754027,34.48489249677146,7606.999802813196,576.9712702744393,113.32003616843475,2.7154571742755573
R023,Q019,226.00442473544626,686.7641516561563,59.3227835017909,10782.727577009446,973.3570907903147,168.47041065298478,4.1628821193989705
R023,Q042,213.67966679120408,609.8655589554144,109.18854839999022,9149.710213990385,5805.444152384048,131.21543958316136,2.672501518611036
R023,Q043,134.30934442547175,495.9455615286823,22.28110957272963,10626.318365266496,2435.4186465527187,119.18694353612143,2.823640134904605
R023,Q044,184.8188302094784,698.4683242638853,39.840444571557214,16092.71039943241,769.7618607326813,130.46772720936622,3.24021582945319
R023,Q045,169.5464538113375,613.5715117245911,53.30038605735053,11311.365036988242,8634.431044445864,152.8483333834445,4.125638704901737
R023,Q046,132.28756555322954,544.0220583763125,62.96571784853005,9838.243593243664,1195.6055437081686,188.76855938656715,3.5424818535390283
R023,Q047,208.5665361461421,639.3918986036655,168.20390121011002,18638.11023145855,14195.691615600508,153.45390663798386,3.0483354115197856
R023,Q048,182.49657531033287,530.9783423078572,68.00517571762595,8221.849244543468,34661.02243375609,141.7766726000638,3.1742617879838204
R023,Q049,74.31688906298487,891.2839053859326,72.01252948278447,14835.914531972743,1495.0662162057192,122.57496195903289,3.0894542328893815
R023,Q050,160.54282917651602,622.9365938841609,99.54093627040966,10376.543451458198,4047.177345707211,126.59218744756495,3.1897448213632473
R023,Q051,138.1231334715514,583.1903634320444,41.15170243337833,13218.17748405581,3928.3971052452325,118.91018335179143,3.054155768005275
R023,Q052,106.57391800998967,391.1636486178132,40.80444106786382,8111.929055409693,1352.9313283202655,60.87294158774279,2.165586274978899
R023,Q053,206.63978319771826,651.7990487872777,83.43572540503453,11876.399370179499,7447.942548213904,146.40828676472202,3.3522135072136625
R023,Q054,22.20360331117452,615.0658501331382,38.96706470749324,15383.129395542377,774.9686582196529,120.83889666271934,3.3908493711290535
R023,Q055,129.15881696578055,735.6201465430375,49.24010164799578,17820.62787894972,636.1367309170215,168.10792173653417,4.104909256304679
R023,Q056,90.32718306246464,555.3881525563901,55.881212187906286,12092.66298215575,689.6199803008374,131.27434514346172,2.3261633981950802
R023,Q057,279.36535218240647,576.2994013531508,48.5730228093034,8444.253312164434,1029.5265888062852,160.57951836025708,2.7891003231730243
R023,Q058,91.16468614545876,520.7715430013434,61.5960584890536,9505.878812608542,966.5002673038523,127.79297021165758,3.07275273020423
R023,Q059,249.49348688893664,588.7979279854846,100.67159413979306,9595.610454786083,1232.2154802928042,204.92707384274462,3.70132820739964
R023,Q060,200.49189509803134,545.5373497754301,60.15739752123402,10356.83938274607,755.4011922425746,159.5177998915779,3.57001692370451
R023,Q061,395.6109199706196,749.1782164478623,47.053361135208185,24488.960063669507,264088.8820691649,121.62531889938342,2.29528917731058
R023,Q063,59.841457201508724,483.3218389437829,46.56819974793868,14390.34360256905,656.6115915533318,109.9094086048519,2.5280184555768237
R023,Q064,129.29423807734048,524.7961509005187,90.47946538708048,9663.51794120547,2275.745665116717,142.42429684434236,3.658286959368595
R023,Q065,444.30282465903815,612.7536209603335,69.48163105438245,10400.637961202188,1382.918650859232,146.44546322160525,4.07996064517351
R023,Q066,73.89181280764467,544.2710721690066,67.09460255256477,10677.284205264932,746.533243431925,83.16387264371639,2.90927509260803
R023,Q067,182.75666882497066,511.5896793329592,56.3382859740418,7652.584530732084,6534.319524185503,136.0199434842614,2.620471661095761
R023,Q068,192.10934386437324,623.1492598085952,132.0760681186469,11028.525377402004,3474.243036748618,157.79332267002323,3.8659640180461157
R023,Q069,252.76866894455097,950.7712658678743,67.86291253419887,17332.309136407646,30267.967527679804,199.7547300541246,3.9078236029937568
R023,Q070,53.68426212587819,447.83925687683967,251.7868817882888,7761.8616967838325,10971.848903341242,148.54600265968355,2.937699299459543
R023,Q071,217.04838170325067,480.45395200789017,679.2921105089289,22649.62063699964,17207.135889136905,183.46708262632748,3.8715113703032102
R023,Q072,97.04638066409278,625.2127637852574,95.9117322795987,9677.958772385839,8426.64580476055,133.1038600348767,3.1281034726354155
R023,Q073,120.29962593458053,476.1123816915498,56.721638676779605,8115.393644180176,31232.381253895146,124.39907533892513,3.4323244251070912
R023,Q074,143.63495396316316,470.4752915935118,46.58510357460054,7694.893371580922,684.909451057766,89.76328417069344,2.670705258951968
R023,Q075,127.91403363196706,586.7912746454228,73.72414451828845,13424.706216524815,1800.6253164859377,125.0231039672891,3.234257090097559
R023,Q076,240.52026941611388,598.7294881664005,48.296503946689896,9011.74056439709,1195.0801651030004,132.44769274996483,3.1079399204990037
R023,Q077,161.8981161101018,665.2420612077982,38.24784600723781,18561.377804462685,653.8500392182009,135.4822997033017,3.517262098323351
R023,Q078,97.88769074812215,471.3841321045926,55.25169320869896,7695.60049638753,1974.3771893738801,134.23584387175396,2.8285116023932524
R023,Q079,64.69930447848725,565.8374324839247,34.48330146238244,8250.76099520523,654.3187241721708,74.45336338853325,2.351287066468066
R023,Q080,59.54829972383762,541.0850210456763,29.002599870156235,7457.8178443831675,699.6967431966339,85.29190310500657,1.9494967421492286
R023,Q081,148.53282465502363,915.3043209774551,62.023614323986166,14571.56707427173,7323.763944219151,196.02285819909108,3.8043112029009882
R023,Q082,126.00396819148197,562.5122220894405,56.86983990271902,11116.384574132006,2093.097321696405,137.9583139642297,2.3605534086410915
R023,Q083,240.21448748982647,780.9257327044614,71.95421792852112,14550.601018514664,1672.8413864112033,227.60365723159086,4.876367727086122
R023,Q084,295.03728577927234,660.6436255652513,73.38421945669525,22454.203147740514,2236.160530618535,120.59734297386498,3.5218246019406765
R023,Q085,40.099875311526844,639.0657243194944,42.81093464749153,9639.799427373995,1750.4237884864494,121.09345434022553,3.5811799193329388
R023,Q086,144.11453778158537,486.09052654829634,78.76695012138819,7405.398166202814,1326.0648652696711,175.58077610842665,3.6794327552467756
R023,Q087,211.2155297320725,624.7263400882022,34.55868775641956,9083.683614041167,13344.840506908451,118.57086395996261,3.337624240747856
R023,Q088,167.5768480429203,678.4843402761776,148.165924558402,12008.269608898694,2337.8247613729714,135.13523393938337,3.2695023356197326
R023,Q089,44.034077712607996,589.8804963719347,46.464323086515584,10119.067891856443,938.1794997292604,136.5908838297927,3.9144889262602818
R023,Q090,159.0,585.401571572882,38.735402823837155,7662.15452728539,3729.2567898902,138.5218128343484,3.36412826088564
R023,Q091,79.71198153351854,451.9446868810386,75.45786458137808,10757.393039207966,3988.8998091770286,139.95522000265117,3.4239869757070367
R023,Q092,194.20350151323225,505.5798651054055,54.9732722542835,14590.843327237806,632.434283617958,106.23684895501009,2.199069075036717
R023,Q093,173.90514655984163,581.0559353452987,48.13292593752175,13670.078456248888,663.5621926170019,124.28257408764546,3.149303144743517
R023,Q094,356.1727109142417,1024.5340404300873,63.10544771268013,42932.66411486713,2021.1014494315614,190.7940482872515,3.884612932421136
R023,Q095,100.20977996183805,521.9693477590423,84.53195246069312,10050.006716415666,1665.2063312061873,144.5830941309707,4.034252088174014
R023,Q096,94.5462849613881,482.1628355649158,103.35240319974616,7827.213936005583,20595.229681987057,147.88582992955588,2.6929467435638785
R023,Q097,175.05998971781074,894.7066558375432,1379.9713662107886,13379.598162874698,30793.585441738036,142.08225826315794,3.760170459825579
R023,Q098,179.2930561957155,608.8817619209825,318.9212642921607,16749.060301999034,2609.322693968006,156.80175998532775,3.299397347711582
R023,Q099,26.645825188948457,583.3060946021394,49.58828752176019,9922.230243246728,1127.153903693735,127.67937848409971,3.096683467491648
R023,Q100,170.3584456374265,575.4372250732481,42.83339229488412,9920.601241860293,90113.22341245775,189.65021820927586,3.226727358185822
R023,Q021,256.2225595063791,903.7112370663541,384.9031929658816,15436.400098468555,960.3234019794343,145.75225715472348,3.1504381972956375
R023,Q022,51.67204273105525,492.41141335269634,67.07515214751128,10101.056083400388,1629.4790271384247,155.98395167114165,2.713318465044635
R023,Q023,307.34020238166045,672.452228786551,44.53254744055596,11714.772170213128,695.0980740120302,128.43386751712794,3.3020657527571253
R023,Q024,206.080081521723,845.6973453901816,133.52852660059406,15008.98430940615,29056.80517593605,136.9552394004007,3.5087296550139295
R023,Q025,245.3670719554684,585.7781149889436,564.5104009337089,9002.693485840779,4187.200394824803,158.33136785067106,3.5473525036087614
R023,Q026,152.9051993883792,685.6420348840932,61.52463344669448,16868.470588645552,675.9747367128106,146.24018983658289,3.158248148937052
R023,Q027,233.37094934888532,876.7559523607467,141.57140921239704,14969.712154881268,4540.607121481345,195.09163886924867,4.445858609882616
R023,Q028,175.76973573399945,659.8674109243462,46.47878496362241,11688.350995756417,740.2245071406954,169.81882599665246,3.4960071649416564
R023,Q029,183.93205267163196,691.1837671704972,100.57257886070488,10683.110361687743,1497.2732654593844,153.10870361653238,3.2053249382200275
R023,Q030,160.65490966665163,495.9102741424098,62.48428486989809,10427.98777329548,1221.7107309136084,112.98828517510259,2.7562542033037505
R023,Q031,208.54256160314134,620.5022159509183,133.02612209318872,9707.898382245254,725.4550473027729,143.5427131283454,3.329181497782665
R023,Q032,131.62446581088184,525.431251449702,34.04163637262688,11786.417521876612,909.6111200371795,109.31875536662903,2.3818551130093564
R023,Q033,324.18050527445354,693.0887389072196,61.298445498137205,10197.902480412333,3328.0061202748298,197.94795589437354,3.5792893394027936
R023,Q034,131.94695904036593,694.3766989178137,53.83704493158763,10273.898043099318,517.1482072620812,178.07661700914937,3.545070968792682
R023,Q035,136.8575902169843,610.6226330558015,60.52749011555384,10612.267382609618,2550.0460075323795,143.74734048301949,3.113298265836312
R023,Q036,185.24308354159947,509.11688245431424,35.62210408800881,6366.7868662300925,7088.272528937697,121.8327691861877,2.556415893466788
R023,Q037,107.17742299570372,494.6230888262294,93.05380789051146,9408.903071027993,1199.6683637337514,152.32984391548254,3.3343563371520677
R023,Q038,63.733821476512766,545.2815786362125,41.638752851483844,9116.618287501127,1367.4737011906084,119.05620713996058,2.603653887286258
R023,Q039,65.33758489567853,496.37485834800293,49.519957463170584,9560.19361728621,685.2332328146987,100.25079511326221,1.8781262780125334
R023,Q040,186.29009635512028,551.1651295210901,36.7227451165294,8746.033043614689,988.580780083493,108.25642079991357,2.8483773412783053
R024,Q020,115.84040745784694,726.4427024893291,108.73509073718796,17796.11620550956,3950.8333886047117,184.10888061626386,4.067393867802374
R024,Q041,53.33854141237835,435.07125853128935,61.97841198607588,8237.11339001716,2872.6463516792883,86.42973410723242,2.6202596275728967
R024,Q062,168.75722206767924,571.4884075814662,59.406773398102686,12835.911070118864,25194.601369964552,155.03235013208985,2.8384618811273654
R024,Q001,99.0151503558925,572.915351513642,90.39914012118113,14457.951652983213,2341.4582161810436,149.8422130847145,3.463527183655574
R024,Q002,59.50630218724736,500.58066283067706,84.08652084443949,13040.90058239844,13455.23974242338,110.19293389900115,3.3245908813702094
R024,Q003,181.67003054989559,666.9250332683577,115.0755884543181,13642.269789151656,2484.6282223419225,157.65935212177968,3.281417817995898
R024,Q004,104.85704554296768,572.0830359309739,81.76960818661695,11221.36631609538,7496.9596539456525,89.55507853373479,3.2050311363483956
R024,Q005,81.35109095765097,477.8702752839938,53.16825489786728,10118.283352426932,23648.58056447834,133.86527098530863,3.4542217925733714
R024,Q006,186.61457606521523,490.5955564413522,83.0821608346937,8949.691950005878,2657.2183239622486,132.42799612331837,2.972752072334789
R024,Q007,48.02082881417188,472.87947724552396,61.83478872875507,8518.729834899097,1385.512114355514,124.82400426717554,2.9809692652472366
R024,Q008,173.51368822084325,522.7389405812427,82.84479860755782,12507.977694255775,7840.412421051155,152.00735244963116,3.759885485999527
R024,Q009,33.0,710.1408311032396,246.42453521739495,13654.638808844415,3695.699708529404,92.50880097294464,2.725520318873567
R024,Q010,97.38069623903908,503.9245975341946,295.6779160184479,9698.962831148494,3794.078806878966,127.38508744495655,3.0837789838594967
R024,Q011,142.87407042567241,594.5897745504878,72.26756305832225,11089.497418729128,3565.564144070237,174.96940317058397,4.237667190481684
R024,Q012,164.78470802838473,762.8296008939349,177.80622721158025,18636.724256156176,76735.0932786698,112.21022807401762,3.1335751358082597
R024,Q013,111.51233115669316,482.2457879546487,61.67195841864905,8363.821136298886,653.0271744195915,120.55301154623992,3.2056359090690956
R024,Q014,90.86803618434813,539.4562076758409,79.07019063866224,13434.818271938031,509.47295515755246,131.4288673044316,3.1465251861588186
R024,Q015,121.54423063230932,499.47872827578954,41.01006666891307,10554.573321551185,916.2154370183763,128.1617351748158,2.954883767312524
R024,Q016,165.0060604947588,769.3412766776523,91.39567736343955,14587.775361582724,1345.9355506110194,167.77387557062445,3.371245525505298
R024,Q017,39.30648801406709,428.6397088464857,78.56999721836011,8003.378536593155,2983.18838818475,126.73926178600941,3.3590381979477395
R024,Q018,136.0073527424161,456.0975772792484,62.44001348357324,8914.379843825369,578.1103415308736,118.44648973178738,2.930303722389993
R024,Q019,213.16894708188622,627.071766227758,52.430831699889886,10913.501271361085,943.4937787270371,157.2609596802044,4.108300184709282
R024,Q042,200.08498194517247,565.174309394898,125.21835755299334,9875.617094642745,5970.749236598494,128.97717396062032,3.018061784974701
R024,Q043,124.72369462135092,442.30984614860205,40.34490764063248,8350.034251426758,2441.5074176636726,109.12230747390878,2.66723078956356
R024,Q044,130.6789960169575,585.0794817800398,69.09521343485784,13809.771468058405,734.7382754318611,109.20405751943855,2.673502313953302
R024,Q045,163.79560433662436,563.7836464460459,80.40351696024213,12815.564794420885,8633.325125607895,136.73242933992606,3.767868222716699
R024,Q046,125.10395677195825,572.330324200981,91.85597064724989,11560.402198885642,1211.431542759179,181.36557572416874,3.751517214808717
R024,Q047,168.062488378579,694.7474361233728,184.63646363875853,19513.02588016528,14182.231266688292,149.66741005709375,3.4543329826896305
R024,Q048,183.0901417335188,555.0603570783992,86.45355841155309,9777.522743517398,34706.14165346041,128.19929804644755,2.5618886070472393
